degree,clustering_coef,degree_centrality,betweenness_centrality,closeness_centrality
164,0.029552596139458327,0.016401640164016403,7.255699295282794e-05,0.4436113575865129
90,0.12484394506866417,0.009000900090009001,2.8999134065850165e-05,0.45995675974055844
76,0.04175438596491228,0.007600760076007601,3.5218720014876775e-05,0.43893766461808603
42,0.0313588850174216,0.0042004200420042,1.1076031401176927e-05,0.4108390171747884
104,0.06478715459297983,0.010401040104010401,5.197249248227196e-05,0.4669593237752767
46,0.033816425120772944,0.004600460046004601,4.016461761209776e-06,0.3993051395711034
91,0.04395604395604396,0.009100910091009102,3.0441010201195495e-05,0.4491308448996092
48,0.07801418439716312,0.004800480048004801,9.024262541049634e-06,0.4572643709699547
64,0.06696428571428571,0.006400640064006401,1.4167703664891753e-05,0.45601313449172254
53,0.04354136429608128,0.005300530053005301,1.6748033035964727e-05,0.43199688931132807
181,0.07151626764886433,0.018101810181018103,0.00010480697300128361,0.4876133814493319
50,0.0636734693877551,0.005000500050005001,9.777961148971401e-06,0.38775351921510837
74,0.03739355794150315,0.007400740074007401,1.6464323347451896e-05,0.4197204382319607
155,0.047926267281105994,0.015501550155015502,0.00011422206948334271,0.47498931167165453
114,0.09874243129948766,0.011401140114011402,3.1512174083401874e-05,0.47566718995290425
55,0.022222222222222223,0.005500550055005501,1.3217859832787107e-05,0.39816031537450725
47,0.04070305272895467,0.0047004700470047005,1.0155314467419896e-05,0.40179217230571407
109,0.029561671763506627,0.010901090109010901,3.130386586948246e-05,0.4320342205323194
72,0.028951486697965573,0.007200720072007201,2.3259003084042118e-05,0.3957179040683869
203,0.057552553284885136,0.020302030203020304,0.00017378196366074695,0.4919073153933192
104,0.022404779686333084,0.010401040104010401,3.924436662984734e-05,0.4227549467275495
98,0.02461603197980223,0.0098009800980098,4.910710703531447e-05,0.43886060393258425
128,0.06508366141732283,0.012801280128012802,8.058627892098756e-05,0.475576694411415
72,0.012910798122065728,0.007200720072007201,2.8094697955316917e-05,0.4078394583350328
48,0.015070921985815602,0.004800480048004801,8.086204110901292e-06,0.37746319365798414
44,0.05708245243128964,0.0044004400440044,1.068190967932021e-05,0.43595221485873736
71,0.1062374245472837,0.007100710071007101,1.7318964641124675e-05,0.4345690816636968
52,0.05731523378582202,0.005200520052005201,2.0456341786938157e-05,0.44742258815106495
33,0.017045454545454544,0.0033003300330033004,6.463252195434327e-06,0.38685340658490347
67,0.0945273631840796,0.006700670067006701,1.7536851100715298e-05,0.4635175227146301
1051,0.013010738072583935,0.10511051105110511,0.0031538096756081914,0.5255439924314097
41,0.01707317073170732,0.004100410041004101,4.6461127164625124e-06,0.3827807977949621
46,0.01352657004830918,0.004600460046004601,8.556616709524806e-06,0.3906775025396577
115,0.056598016781083144,0.011501150115011502,6.239400823875514e-05,0.4755088453490584
73,0.03767123287671233,0.007300730073007301,1.621959522266005e-05,0.4326511185149929
71,0.055130784708249496,0.007100710071007101,2.9278233909291567e-05,0.4580813633864761
68,0.06189640035118525,0.006800680068006801,2.052764028524959e-05,0.45890128046261874
93,0.09093034128097242,0.0093009300930093,2.6214502249331734e-05,0.46129359660453956
43,0.13178294573643412,0.004300430043004301,8.016758129020417e-06,0.4213476043993089
74,0.08293224731580896,0.007400740074007401,2.0795670187687725e-05,0.4493326742461691
113,0.022281921618204803,0.011301130113011301,3.0234324135559975e-05,0.43525007617638095
47,0.014801110083256245,0.0047004700470047005,5.326920328849611e-06,0.37859225322782175
112,0.07271557271557272,0.0112011201120112,6.057611916887843e-05,0.47607484645050707
51,0.02431372549019608,0.0051005100510051,1.1292979836015552e-05,0.3970851038481395
86,0.09630642954856361,0.008600860086008601,3.1547023567160886e-05,0.43868731628131447
58,0.02238354506957048,0.005800580058005801,1.4402140767754577e-05,0.4073244256151214
70,0.09109730848861283,0.0070007000700070005,1.1641495312727297e-05,0.44042637536889395
236,0.024954922466642625,0.023602360236023603,0.00018081799263005874,0.4797524229920353
100,0.13818181818181818,0.010001000100010001,3.8783289378820085e-05,0.47757558389454074
67,0.12075983717774763,0.006700670067006701,1.4248955202070608e-05,0.4583333333333333
184,0.04793300071275838,0.018401840184018404,0.0001753641342185282,0.48088298946760927
121,0.08016528925619834,0.0121012101210121,7.287107869735186e-05,0.4783066252092801
41,0.014634146341463415,0.004100410041004101,8.260530752413174e-06,0.38826544480254727
293,0.05458413203048296,0.029302930293029304,0.00019389529095056423,0.4972647702407002
139,0.04389531852778647,0.013901390139013902,0.00010048097749476926,0.47269890795631825
41,0.05365853658536585,0.004100410041004101,8.311844027614398e-06,0.4153961198122222
66,0.06993006993006994,0.006600660066006601,2.36571720707549e-05,0.44772310034478124
61,0.10819672131147541,0.006100610061006101,1.4245282798417028e-05,0.46069848875783265
243,0.023603033704043805,0.024302430243024302,0.00013880756953489173,0.46431390759229163
248,0.04205302337730182,0.024802480248024804,0.00030332442365695034,0.48747074882995317
70,0.12422360248447205,0.0070007000700070005,9.328577775388916e-06,0.4472624798711755
63,0.09779825908858167,0.0063006300630063005,6.278796810271539e-06,0.45791353727788975
43,0.09745293466223699,0.004300430043004301,7.084471692836722e-06,0.43047184432581365
41,0.020731707317073172,0.004100410041004101,8.491260472987355e-06,0.38655429698070903
47,0.0425531914893617,0.0047004700470047005,1.3198488409562967e-05,0.4157761237473492
82,0.15025594700391448,0.008200820082008202,1.9590981320675697e-05,0.4675488637426354
79,0.06037000973709834,0.0079007900790079,2.113821205999473e-05,0.4532432799963737
108,0.046555901696088614,0.010801080108010801,5.8016943491641674e-05,0.44339497139816414
84,0.04130808950086059,0.0084008400840084,3.932636784820986e-05,0.44824494553279237
74,0.02850796001480933,0.007400740074007401,2.2076767719317585e-05,0.3957335655202438
163,0.038400363553737785,0.016301630163016303,0.00010467923861936388,0.473773987206823
185,0.039776733254994125,0.0185018501850185,0.00016478459007787728,0.4682495082888452
47,0.07770582793709528,0.0047004700470047005,1.0801058650441793e-05,0.44820476041059665
47,0.04902867715078631,0.0047004700470047005,1.9176253244707157e-05,0.4324826989619377
439,0.01499880384019305,0.04390439043904391,0.000578879305181252,0.4928286263492533
93,0.0694249649368864,0.0093009300930093,3.2224921230318065e-05,0.46849084008808506
43,0.016611295681063124,0.004300430043004301,7.01417816888082e-06,0.3731527093596059
142,0.04784736789531515,0.014201420142014202,8.550469913078396e-05,0.47462856600370246
105,0.022893772893772892,0.010501050105010502,5.078179453100167e-05,0.4256161409781637
166,0.030156991602774734,0.0166016601660166,9.320899518971316e-05,0.4597875569044006
94,0.037977579501258296,0.009400940094009401,4.5699761713573846e-05,0.43012001548586914
68,0.01887620719929763,0.006800680068006801,2.3824588463927663e-05,0.42623300225926086
85,0.035854341736694675,0.008500850085008501,2.4322540566954282e-05,0.44288435133100057
118,0.023612921918006662,0.011801180118011801,8.016066662894564e-05,0.460147261849977
87,0.04731355252606255,0.008700870087008702,3.0186951293522073e-05,0.44973687761435704
55,0.0026936026936026937,0.005500550055005501,2.169223798452722e-05,0.38926305134893135
73,0.0441400304414003,0.007300730073007301,1.8713547056123822e-05,0.4573061971186828
122,0.021135347513887008,0.012201220122012201,5.286729049505147e-05,0.41335262505167425
85,0.050140056022408966,0.008500850085008501,4.0485732426287625e-05,0.44247278520223027
87,0.11948676824378508,0.008700870087008702,3.3064875537457625e-05,0.46846889055472263
239,0.04792377201926796,0.023902390239023904,0.00013128402499489373,0.4909171249018068
143,0.06470993794937457,0.014301430143014302,6.737789455367251e-05,0.48120698782424565
126,0.02311111111111111,0.012601260126012601,7.588934055553194e-05,0.4508318679832274
45,0.06464646464646465,0.004500450045004501,9.493013430876442e-06,0.43019403691433983
72,0.03442879499217527,0.007200720072007201,3.491195895652107e-05,0.4513813651137595
55,0.06868686868686869,0.005500550055005501,1.0259918986112497e-05,0.45168722049058135
50,0.0653061224489796,0.005000500050005001,1.0708618375508625e-05,0.44231619923914006
54,0.11600279524807827,0.0054005400540054005,2.556287475226283e-05,0.45238202958874363
59,0.04032729398012858,0.005900590059005901,1.9366729089319002e-05,0.4263965884861407
160,0.04591194968553459,0.016001600160016,7.022754318082079e-05,0.4649616368286445
49,0.01870748299319728,0.0049004900490049,1.5050548516822298e-05,0.3853327681220856
89,0.0822267620020429,0.0089008900890089,4.7377742971505815e-05,0.455307135376349
169,0.013454494223724993,0.0169016901690169,0.00016885799413528927,0.43489039665970775
196,0.04442700156985871,0.0196019601960196,0.00016351475456679272,0.484917555771096
128,0.011195866141732283,0.012801280128012802,4.6605763846415466e-05,0.4036412078152753
103,0.04245193222920236,0.010301030103010301,5.083908426937525e-05,0.439845159019927
64,0.09623015873015874,0.006400640064006401,1.4369571854090706e-05,0.4592595994855778
58,0.04839685420447671,0.005800580058005801,1.550496787961589e-05,0.4448151608167623
51,0.07764705882352942,0.0051005100510051,1.1349313467101911e-05,0.4385911044828494
74,0.06442058496853018,0.007400740074007401,5.539540240509963e-05,0.45791353727788975
92,0.012422360248447204,0.009200920092009202,3.7066797604145186e-05,0.4131647452584604
51,0.07215686274509804,0.0051005100510051,1.371500781127098e-05,0.43811067782500107
111,0.04275184275184275,0.011101110111011102,4.635087326757517e-05,0.45518277416124187
49,0.08503401360544217,0.0049004900490049,9.318595552970434e-06,0.43362678346849387
131,0.04521432765707575,0.013101310131013101,7.951773588078669e-05,0.4653078319140025
50,0.04081632653061224,0.005000500050005001,1.5970111977008603e-05,0.4267605633802817
43,0.021040974529346623,0.004300430043004301,1.149377626818797e-05,0.39041817968841513
53,0.07547169811320754,0.005300530053005301,1.2670453576357604e-05,0.4370765397560869
50,0.05959183673469388,0.005000500050005001,1.0117345402088256e-05,0.44376886206284394
200,0.015326633165829147,0.020002000200020003,0.00018411930402083499,0.4494942683749157
161,0.04642857142857143,0.016101610161016102,0.00010147315526526612,0.4732134406057738
66,0.075990675990676,0.006600660066006601,2.0804535698377757e-05,0.44874786823444934
69,0.033674339300937765,0.006900690069006901,3.361920897339986e-05,0.44862706389088297
69,0.05456095481670929,0.006900690069006901,3.850531961311164e-05,0.4574317214877167
57,0.05639097744360902,0.005700570057005701,1.9094827425425594e-05,0.4412621359223301
77,0.032809295967190705,0.0077007700770077014,3.116527121909939e-05,0.44760284703881104
49,0.02295918367346939,0.0049004900490049,9.739379237791348e-06,0.3825611202509852
51,0.05019607843137255,0.0051005100510051,1.7032126904539746e-05,0.415724264094462
78,0.06460206460206461,0.007800780078007801,2.7437380731477048e-05,0.457159839063643
37,0.04354354354354354,0.0037003700370037006,8.645526075712689e-06,0.4223442449841605
68,0.05004389815627744,0.006800680068006801,2.7922786265543248e-05,0.43648507071765325
116,0.020539730134932533,0.011601160116011602,7.46869025706954e-05,0.4188062827225131
47,0.08048103607770583,0.0047004700470047005,5.423549279432158e-06,0.42237992649854267
251,0.06247011952191235,0.025102510251025105,0.0002482129869341415,0.4930959660716047
47,0.02960222016651249,0.0047004700470047005,9.020799846196135e-06,0.405820041397784
69,0.06777493606138107,0.006900690069006901,2.1941266966430047e-05,0.46042271031910487
86,0.07277701778385773,0.008600860086008601,1.5688352706565454e-05,0.46035911602209945
76,0.03263157894736842,0.007600760076007601,1.888429336386792e-05,0.43782292670111217
115,0.10999237223493516,0.011501150115011502,5.849296415311971e-05,0.46680672268907564
55,0.07003367003367003,0.005500550055005501,1.547195138327013e-05,0.4484862076698811
51,0.1011764705882353,0.0051005100510051,9.213453591352195e-06,0.4254531529231555
81,0.10462962962962963,0.008100810081008101,2.127246290487793e-05,0.46142131979695433
46,0.02318840579710145,0.004600460046004601,1.35776703821353e-05,0.4221302824334023
311,0.03644850119282232,0.031103110311031103,0.0004801450961482482,0.4894752300763658
46,0.01352657004830918,0.004600460046004601,1.3217203454996646e-05,0.40744060959211115
668,0.027848351273465063,0.0668066806680668,0.002323345031901511,0.5134802033584964
109,0.11875637104994903,0.010901090109010901,4.0030220761324167e-05,0.44459759893285905
39,0.021592442645074223,0.0039003900390039005,4.623835958499112e-06,0.39553006329113927
471,0.015078827302705877,0.047104710471047105,0.00035139523304086043,0.49152042471611856
55,0.05656565656565657,0.005500550055005501,1.4016798367155403e-05,0.4262693439058703
85,0.05630252100840336,0.008500850085008501,3.796066043721948e-05,0.4604651162790698
52,0.032428355957767725,0.005200520052005201,1.0711237990327449e-05,0.4103163855718331
187,0.022827899488241044,0.0187018701870187,0.00022613125421563552,0.4684249976576408
120,0.07605042016806722,0.012001200120012002,5.8645301454481066e-05,0.4794763594514242
81,0.0824074074074074,0.008100810081008101,2.9456239967921867e-05,0.4411842569714084
95,0.07525195968645017,0.009500950095009501,2.1004198688262258e-05,0.4709400904295403
39,0.08232118758434548,0.0039003900390039005,1.0439018978185091e-05,0.44025184924269106
65,0.06057692307692308,0.006500650065006501,2.592554146710082e-05,0.44900983429880104
66,0.024242424242424242,0.006600660066006601,2.4029162542203953e-05,0.4336079791847355
260,0.014048114048114048,0.026002600260026005,0.00016362255133752524,0.4622105117182083
37,0.05105105105105105,0.0037003700370037006,7.919840311392018e-06,0.40056886467430497
37,0.09009009009009009,0.0037003700370037006,8.081945954831408e-06,0.4222907340146972
50,0.09224489795918367,0.005000500050005001,1.2690025276112934e-05,0.45012154497163953
161,0.05015527950310559,0.016101610161016102,0.00014610846299439428,0.47908581285036655
49,0.04336734693877551,0.0049004900490049,7.861535312455663e-06,0.41391729105435277
52,0.09954751131221719,0.005200520052005201,6.820522060811187e-06,0.45121841155234654
71,0.049899396378269616,0.007100710071007101,2.3319100786771044e-05,0.4443012663852477
42,0.041811846689895474,0.0042004200420042,1.3060170675649517e-05,0.4131818181818182
42,0.017421602787456445,0.0042004200420042,7.589955942514934e-06,0.3909830296394776
149,0.0701070197714493,0.014901490149014903,6.557126767412345e-05,0.4718735252477584
119,0.06580259222333001,0.011901190119011902,6.164642718033414e-05,0.46345307068366165
179,0.039733852237775404,0.017901790179017902,0.00010931523055086465,0.47757558389454074
61,0.030054644808743168,0.006100610061006101,2.518499832845256e-05,0.4161395039121025
29,0.03694581280788178,0.0029002900290029006,6.748546980676256e-06,0.3662234919239644
44,0.04439746300211417,0.0044004400440044,1.2460221180365069e-05,0.3860319666435024
77,0.05092276144907724,0.0077007700770077014,2.604696962925751e-05,0.44850632457163364
101,0.07683168316831683,0.010101010101010102,3.919555118457901e-05,0.47341508451304387
292,0.020642093866214753,0.029202920292029203,0.00022525893948698025,0.4712064090480679
145,0.023084291187739463,0.014501450145014501,8.471064403626032e-05,0.4519117779987345
64,0.0496031746031746,0.006400640064006401,1.471223297082792e-05,0.42223723660318396
74,0.048130322102924845,0.007400740074007401,2.8603652272399918e-05,0.449716650175407
49,0.017006802721088437,0.0049004900490049,1.2582168416175517e-05,0.3873479507244131
92,0.07071189679885333,0.009200920092009202,5.673521163750188e-05,0.452955832389581
33,0.003787878787878788,0.0033003300330033004,3.984800867577758e-06,0.35360894012801924
283,0.037891887827982855,0.028302830283028303,0.00040559662868467445,0.49743793841102435
88,0.08594566353187043,0.0088008800880088,2.6956386983258217e-05,0.4674832858011127
63,0.02304147465437788,0.0063006300630063005,1.9850939645362443e-05,0.41486183719193426
72,0.03599374021909233,0.007200720072007201,2.505661189315919e-05,0.44493392070484583
67,0.031659882406151064,0.006700670067006701,2.727078647760132e-05,0.42858979854264895
213,0.047524138541943484,0.021302130213021304,0.0001539001121201808,0.48132280735534805
66,0.033566433566433566,0.006600660066006601,3.093530333104893e-05,0.44487453283502404
106,0.020305480682839175,0.010601060106010602,5.315574574183418e-05,0.43021254625247396
123,0.05731040916966547,0.012301230123012302,3.560849144037691e-05,0.4701650444350402
147,0.0895536296710465,0.014701470147014702,0.00010712812553023521,0.4865456668775242
78,0.050616050616050616,0.007800780078007801,2.497060937838742e-05,0.45028370710618754
89,0.05745658835546476,0.0089008900890089,3.6420724484112846e-05,0.4674614305750351
174,0.01714171815826191,0.017401740174017404,0.00011921602447435874,0.43893766461808603
351,0.101001221001221,0.0351035103510351,0.000308268177828525,0.4881847475832438
124,0.026094938368738527,0.012401240124012402,7.981996610127049e-05,0.4575991945448721
48,0.044326241134751775,0.004800480048004801,9.796936655387312e-06,0.43814907322203234
91,0.03638583638583639,0.009100910091009102,4.717429428232229e-05,0.44353264726756564
164,0.044441119257818344,0.016401640164016403,0.0001491687425614294,0.47876466363418724
428,0.009717875199719846,0.0428042804280428,0.00035238994919312714,0.4703640982218459
191,0.05836318545053734,0.019101910191019103,0.00017093631694894312,0.4895231567609909
56,0.033766233766233764,0.0056005600560056,1.6870308566752542e-05,0.4201613580973191
67,0.04794210764360018,0.006700670067006701,1.6925835341735567e-05,0.45609633718013043
43,0.03875968992248062,0.004300430043004301,1.3569150195678235e-05,0.42588806542294916
113,0.05325537294563843,0.011301130113011301,7.682245853662457e-05,0.473773987206823
65,0.05048076923076923,0.006500650065006501,1.77281698005594e-05,0.42967642129689315
48,0.024822695035460994,0.004800480048004801,1.3704627212137721e-05,0.4335703755094961
102,0.08192583964278781,0.0102010201020102,4.870736127434394e-05,0.4745384651891225
82,0.06413730803974707,0.008200820082008202,2.395257130518299e-05,0.4333636718242101
254,0.028352681211291277,0.025402540254025403,0.0002864822253062225,0.4825772200772201
92,0.022216913521261348,0.009200920092009202,4.941144855102199e-05,0.43351398222414916
174,0.05096006909839878,0.017401740174017404,0.00018784858104675407,0.48524701543239834
39,0.044534412955465584,0.0039003900390039005,6.215199327693764e-06,0.40308796258969604
679,0.03522010939217399,0.06790679067906791,0.0020771770574499263,0.5146430593442791
90,0.05093632958801498,0.009000900090009001,4.144973734967028e-05,0.45751544269045985
62,0.025912215758857746,0.006200620062006201,1.909774472249341e-05,0.4044902912621359
776,0.015710009976720986,0.07760776077607762,0.0011077205141736754,0.5129796839729119
103,0.019227108319055778,0.010301030103010301,5.389212511222186e-05,0.43814907322203234
64,0.0689484126984127,0.006400640064006401,2.655960343885584e-05,0.45089285714285715
96,0.03048245614035088,0.009600960096009602,4.082979827876452e-05,0.44782336080257973
66,0.011188811188811189,0.006600660066006601,2.358771699577481e-05,0.39135029354207435
71,0.032595573440643864,0.007100710071007101,2.186250893883216e-05,0.44997974888618875
55,0.10976430976430976,0.005500550055005501,9.719877563247137e-06,0.4598087004506576
67,0.0642243328810493,0.006700670067006701,1.8654271990601192e-05,0.4425511197663096
54,0.04821802935010482,0.0054005400540054005,1.4724666087105235e-05,0.429528759826453
59,0.07831677381648158,0.005900590059005901,1.868934798720123e-05,0.451952630627373
83,0.09844255069056715,0.0083008300830083,2.3732086140091055e-05,0.46678493067550536
253,0.03836501662588619,0.025302530253025302,0.0003375249167736671,0.4911341421484356
54,0.03773584905660377,0.0054005400540054005,1.1426136760827412e-05,0.44298245614035087
597,0.009190246534686856,0.05970597059705971,0.0007618026335650751,0.4971658711217184
50,0.08489795918367347,0.005000500050005001,1.6989055071434564e-05,0.44495372018511925
158,0.029750866725792146,0.0158015801580158,0.0001097602752053891,0.4723862616336751
260,0.012058212058212059,0.026002600260026005,0.00020689918453448155,0.4438870638373435
65,0.047115384615384615,0.006500650065006501,3.095694170519143e-05,0.4532021937179894
42,0.005807200929152149,0.0042004200420042,1.0524148534938253e-05,0.38291272546241334
30,0.006896551724137931,0.0030003000300030005,5.052469695687947e-06,0.3673941798941799
121,0.03567493112947658,0.0121012101210121,9.051415442557921e-05,0.4680084249941493
52,0.014328808446455505,0.005200520052005201,7.761740281746238e-06,0.38114660364412595
80,0.016139240506329113,0.008000800080008,3.361476006328962e-05,0.407673176499368
316,0.05760498292143862,0.0316031603160316,0.00036368343026524564,0.49957531851111664
45,0.06060606060606061,0.004500450045004501,1.3851143027879445e-05,0.39434453383814483
70,0.031055900621118012,0.0070007000700070005,3.7742664973975114e-05,0.42987962166809973
51,0.0407843137254902,0.0051005100510051,1.5152653798794414e-05,0.4427470775770457
56,0.04220779220779221,0.0056005600560056,1.861759906443689e-05,0.44376886206284394
52,0.05731523378582202,0.005200520052005201,1.64721008296942e-05,0.442668673632017
116,0.036581709145427285,0.011601160116011602,7.397976545783818e-05,0.4625526206226581
99,0.08390022675736962,0.009900990099009901,1.9797536406366187e-05,0.47298959318826866
66,0.07832167832167833,0.006600660066006601,1.353033055014471e-05,0.45545230937414594
47,0.08695652173913043,0.0047004700470047005,1.0518720042376926e-05,0.4084058326185516
115,0.03051106025934401,0.011501150115011502,3.7212069016579434e-05,0.4551206190259445
94,0.022191718142301534,0.009400940094009401,5.806337720404941e-05,0.43162393162393164
65,0.04951923076923077,0.006500650065006501,2.971040270032505e-05,0.4489291967853455
78,0.06660006660006661,0.007800780078007801,2.7052981787416815e-05,0.4475227140491429
88,0.08124346917450366,0.0088008800880088,2.341659520213003e-05,0.46849084008808506
60,0.04915254237288136,0.006000600060006001,1.2049201129916757e-05,0.44973687761435704
225,0.06503968253968254,0.022502250225022502,0.00021145766328701984,0.4912547902132259
49,0.027210884353741496,0.0049004900490049,6.468422769190902e-06,0.3992891941538216
45,0.05656565656565657,0.004500450045004501,6.929704020898161e-06,0.43078712679333075
116,0.09385307346326836,0.011601160116011602,6.849573975179799e-05,0.48062872524514516
32,0.046370967741935484,0.0032003200320032004,5.062477172783342e-06,0.39014397752545943
39,0.043184885290148446,0.0039003900390039005,7.76567692092509e-06,0.3818452608263958
68,0.04302019315188762,0.006800680068006801,2.103903707252244e-05,0.44989876265466816
64,0.006944444444444444,0.006400640064006401,1.873078198703978e-05,0.3805953105968331
54,0.09503843466107617,0.0054005400540054005,7.771078185565643e-06,0.45582603938730853
55,0.04040404040404041,0.005500550055005501,1.9716800239415832e-05,0.4343614248479583
75,0.0763963963963964,0.007500750075007501,1.6111425807141783e-05,0.45680478779295536
85,0.04677871148459384,0.008500850085008501,2.0499088069316998e-05,0.43291336537212627
60,0.07062146892655367,0.006000600060006001,2.363638568683111e-05,0.446483590087073
172,0.05453556371549027,0.017201720172017203,0.00013768761451928184,0.4804901489668429
92,0.019589106545628284,0.009200920092009202,5.2062750012318904e-05,0.42630569175015987
139,0.029506829319153372,0.013901390139013902,0.0001143003650081289,0.453654552878726
678,0.012483496947752318,0.06780678067806781,0.0011869257263984446,0.5063297549118898
43,0.05758582502768549,0.004300430043004301,1.3161925942841796e-05,0.406430371514511
232,0.054336468129571575,0.023202320232023205,0.00018580148549200503,0.4924160346695558
81,0.09722222222222222,0.008100810081008101,2.3493722664944908e-05,0.4755993150684932
56,0.05909090909090909,0.0056005600560056,1.2441710869004034e-05,0.43839880743598736
107,0.03667783459707283,0.0107010701070107,8.300674643652114e-05,0.44091189699268013
95,0.031578947368421054,0.009500950095009501,5.5001423689029496e-05,0.45230017641471026
48,0.010638297872340425,0.004800480048004801,6.499728202256644e-06,0.38426655393720455
61,0.07540983606557378,0.006100610061006101,1.6974310044844118e-05,0.458417384925729
58,0.0338777979431337,0.005800580058005801,1.8292746969029135e-05,0.41742506470735574
77,0.0683526999316473,0.0077007700770077014,2.055329193429466e-05,0.4343236903831118
291,0.054959118378954855,0.029102910291029103,0.0004505059758246221,0.4998750187471879
138,0.03501533904580557,0.013801380138013802,8.305613079884264e-05,0.46033792182680355
179,0.043562864854685836,0.017901790179017902,0.0001635387732376313,0.47938440885990985
118,0.042735042735042736,0.011801180118011801,6.617164349804393e-05,0.46700294241277845
216,0.04280792420327304,0.021602160216021602,0.00023825481392604863,0.4840958605664488
177,0.08044427324088341,0.0177017701770177,0.00010880829852977306,0.4847764956850577
67,0.09317051108095885,0.006700670067006701,1.6051196044188966e-05,0.4500202529366758
65,0.07019230769230769,0.006500650065006501,1.881597544317695e-05,0.45957622834030426
57,0.018170426065162906,0.005700570057005701,1.46189235470281e-05,0.4077064220183486
65,0.015865384615384615,0.006500650065006501,3.297475445458635e-05,0.40641385196927204
50,0.062040816326530614,0.005000500050005001,9.961808068051747e-06,0.43222097345897814
296,0.01282638570774164,0.029602960296029605,0.0004123897540302233,0.4660234899328859
156,0.055417700578990904,0.015601560156015602,6.998693323704633e-05,0.4653511425513101
54,0.037037037037037035,0.0054005400540054005,7.613627257071673e-06,0.45129987362339774
77,0.08954203691045796,0.0077007700770077014,3.3237921028700776e-05,0.4583333333333333
93,0.04254324450677887,0.0093009300930093,3.641234699207201e-05,0.44477558827454294
101,0.14396039603960395,0.010101010101010102,1.6192020337432083e-05,0.4674614305750351
59,0.06779661016949153,0.005900590059005901,1.2614187426912413e-05,0.4534282604752403
91,0.06886446886446887,0.009100910091009102,5.194689729555418e-05,0.46965711601690935
85,0.021568627450980392,0.008500850085008501,4.146988356090764e-05,0.4420228990760797
73,0.0532724505327245,0.007300730073007301,2.9092243900360898e-05,0.4431984397854705
325,0.04341880341880342,0.032503250325032505,0.00045265878850452853,0.4994006592747977
76,0.11473684210526315,0.007600760076007601,1.3667171661899906e-05,0.4575363777798115
48,0.057624113475177305,0.004800480048004801,1.5552110377918193e-05,0.43097280289642687
171,0.025524595803233574,0.017101710171017102,0.00013716809304261022,0.46656712239279546
158,0.011287591711682657,0.0158015801580158,5.785414876202476e-05,0.41360910031023784
157,0.02082312591866732,0.0157015701570157,0.00012514985848460005,0.45127950534819694
64,0.07539682539682539,0.006400640064006401,1.0985725078468596e-05,0.4500405076964623
105,0.025824175824175823,0.010501050105010502,2.1908249376793152e-05,0.4142602643244811
63,0.01228878648233487,0.0063006300630063005,2.457271993553028e-05,0.3831474882170364
49,0.026360544217687076,0.0049004900490049,1.2253454052581493e-05,0.4289207275223061
53,0.019593613933236574,0.005300530053005301,6.723219404667949e-06,0.3795263038032339
344,0.04639297579496915,0.034403440344034406,0.0006486505457844105,0.4985043374214777
84,0.04130808950086059,0.0084008400840084,3.930776582682075e-05,0.4362565445026178
42,0.018583042973286876,0.0042004200420042,4.606833030410052e-06,0.3794542901597662
57,0.05576441102756892,0.005700570057005701,1.8245815622991874e-05,0.4182457020956205
52,0.06636500754147813,0.005200520052005201,7.721478641391195e-06,0.4123639063015506
198,0.03471260831666923,0.019801980198019802,0.00015851986549762442,0.4596184785106872
81,0.12222222222222222,0.008100810081008101,1.4207908376401235e-05,0.45197305971161233
49,0.06377551020408163,0.0049004900490049,4.219418223751958e-06,0.4240278190068275
67,0.08186341022161918,0.006700670067006701,1.4254269721264984e-05,0.4510352293743516
57,0.10714285714285714,0.005700570057005701,7.6772811525227e-06,0.4479437326404444
78,0.11455211455211456,0.007800780078007801,1.3232623935730464e-05,0.46356050069541027
57,0.015664160401002505,0.005700570057005701,1.3380846047029898e-05,0.39546748932130993
99,0.029890744176458463,0.009900990099009901,2.733494899383009e-05,0.43663755458515285
134,0.005386600830434294,0.013401340134013402,0.0001139142530353485,0.39844590555887627
58,0.06170598911070781,0.005800580058005801,1.7999372658232728e-05,0.4308613780324902
95,0.06248600223964166,0.009500950095009501,5.768172717884301e-05,0.46598005405909215
41,0.09634146341463415,0.004100410041004101,6.480630119328039e-06,0.42932589094031776
55,0.026936026936026935,0.005500550055005501,1.2257016914463189e-05,0.3837945726020036
109,0.08630648997621475,0.010901090109010901,5.710749251449458e-05,0.4677238282346337
67,0.06829488919041157,0.006700670067006701,2.6371420985838555e-05,0.4463042313872523
106,0.03108715184186882,0.010601060106010602,4.792565626781376e-05,0.41522362028154974
97,0.06013745704467354,0.009700970097009702,1.9136514361847448e-05,0.45551455514555145
366,0.04218878658582229,0.03660366036603661,0.0005727215697492865,0.501756322761943
123,0.10582433693189391,0.012301230123012302,4.644988356730378e-05,0.4787188203188586
54,0.0517120894479385,0.0054005400540054005,1.6282161851504507e-05,0.4293443256473013
98,0.050284031138228484,0.0098009800980098,4.120738682271078e-05,0.4540871934604905
58,0.0054446460980036296,0.005800580058005801,1.318093975976053e-05,0.3643153829337608
1032,0.011725652072571974,0.10321032103210322,0.002168195461627283,0.5223592101138856
118,0.048529624800811244,0.011801180118011801,6.25345463351233e-05,0.4672648254591336
215,0.040991088893718754,0.0215021502150215,0.00016377075791567744,0.4674177262528048
